instance,data_set,n_items,ordering,selection,placement,height,lower_bound,gap_pct
C2P3,data/c,25,maxside,tre,SN,19,15,26.6667
C2P3,data/c,25,maxside,tre,MinD,19,15,26.6667
C2P3,data/c,25,maxside,tre,MaxD,16,15,6.6667
C2P3,data/c,25,maxside,nre,LM,15,15,0.0000
C2P3,data/c,25,maxside,nre,RM,15,15,0.0000
C2P3,data/c,25,maxside,nre,TN,15,15,0.0000
C2P3,data/c,25,maxside,nre,SN,15,15,0.0000
C2P3,data/c,25,maxside,nre,MinD,15,15,0.0000
C2P3,data/c,25,maxside,nre,MaxD,15,15,0.0000
C2P3,data/c,25,maxside,fitness-number,LM,18,15,20.0000
C2P3,data/c,25,maxside,fitness-number,RM,18,15,20.0000
C2P3,data/c,25,maxside,fitness-number,TN,18,15,20.0000
C2P3,data/c,25,maxside,fitness-number,SN,18,15,20.0000
C2P3,data/c,25,maxside,fitness-number,MinD,18,15,20.0000
C2P3,data/c,25,maxside,fitness-number,MaxD,18,15,20.0000
C2P3,data/c,25,maxside,max-area,LM,17,15,13.3333
C2P3,data/c,25,maxside,max-area,RM,17,15,13.3333
C2P3,data/c,25,maxside,max-area,TN,17,15,13.3333
C2P3,data/c,25,maxside,max-area,SN,17,15,13.3333
C2P3,data/c,25,maxside,max-area,MinD,17,15,13.3333
C2P3,data/c,25,maxside,max-area,MaxD,17,15,13.3333
C2P3,data/c,25,diagonal,widest-fit,LM,18,15,20.0000
C2P3,data/c,25,diagonal,widest-fit,RM,18,15,20.0000
C2P3,data/c,25,diagonal,widest-fit,TN,18,15,20.0000
C2P3,data/c,25,diagonal,widest-fit,SN,18,15,20.0000
C2P3,data/c,25,diagonal,widest-fit,MinD,18,15,20.0000
C2P3,data/c,25,diagonal,widest-fit,MaxD,18,15,20.0000
C2P3,data/c,25,diagonal,first-fit,LM,17,15,13.3333
C2P3,data/c,25,diagonal,first-fit,RM,21,15,40.0000
C2P3,data/c,25,diagonal,first-fit,TN,19,15,26.6667
C2P3,data/c,25,diagonal,first-fit,SN,17,15,13.3333
C2P3,data/c,25,diagonal,first-fit,MinD,17,15,13.3333
C2P3,data/c,25,diagonal,first-fit,MaxD,19,15,26.6667
C2P3,data/c,25,diagonal,tre,LM,17,15,13.3333
C2P3,data/c,25,diagonal,tre,RM,22,15,46.6667
C2P3,data/c,25,diagonal,tre,TN,17,15,13.3333
C2P3,data/c,25,diagonal,tre,SN,21,15,40.0000
C2P3,data/c,25,diagonal,tre,MinD,21,15,40.0000
C2P3,data/c,25,diagonal,tre,MaxD,17,15,13.3333
C2P3,data/c,25,diagonal,nre,LM,19,15,26.6667
C2P3,data/c,25,diagonal,nre,RM,19,15,26.6667
C2P3,data/c,25,diagonal,nre,TN,19,15,26.6667
C2P3,data/c,25,diagonal,nre,SN,19,15,26.6667
C2P3,data/c,25,diagonal,nre,MinD,19,15,26.6667
C2P3,data/c,25,diagonal,nre,MaxD,19,15,26.6667
C2P3,data/c,25,diagonal,fitness-number,LM,18,15,20.0000
C2P3,data/c,25,diagonal,fitness-number,RM,18,15,20.0000
C2P3,data/c,25,diagonal,fitness-number,TN,18,15,20.0000
C2P3,data/c,25,diagonal,fitness-number,SN,18,15,20.0000
C2P3,data/c,25,diagonal,fitness-number,MinD,18,15,20.0000
C2P3,data/c,25,diagonal,fitness-number,MaxD,18,15,20.0000
C2P3,data/c,25,diagonal,max-area,LM,17,15,13.3333
C2P3,data/c,25,diagonal,max-area,RM,17,15,13.3333
C2P3,data/c,25,diagonal,max-area,TN,17,15,13.3333
C2P3,data/c,25,diagonal,max-area,SN,17,15,13.3333
C2P3,data/c,25,diagonal,max-area,MinD,17,15,13.3333
C2P3,data/c,25,diagonal,max-area,MaxD,17,15,13.3333
C3P1,data/c,28,width,widest-fit,LM,31,30,3.3333
C3P1,data/c,28,width,widest-fit,RM,32,30,6.6667
C3P1,data/c,28,width,widest-fit,TN,33,30,10.0000
C3P1,data/c,28,width,widest-fit,SN,32,30,6.6667
C3P1,data/c,28,width,widest-fit,MinD,32,30,6.6667
C3P1,data/c,28,width,widest-fit,MaxD,31,30,3.3333
C3P1,data/c,28,width,first-fit,LM,33,30,10.0000
C3P1,data/c,28,width,first-fit,RM,33,30,10.0000
C3P1,data/c,28,width,first-fit,TN,32,30,6.6667
C3P1,data/c,28,width,first-fit,SN,32,30,6.6667
C3P1,data/c,28,width,first-fit,MinD,33,30,10.0000
C3P1,data/c,28,width,first-fit,MaxD,33,30,10.0000
C3P1,data/c,28,width,tre,LM,31,30,3.3333
C3P1,data/c,28,width,tre,RM,32,30,6.6667
C3P1,data/c,28,width,tre,TN,32,30,6.6667
C3P1,data/c,28,width,tre,SN,32,30,6.6667
C3P1,data/c,28,width,tre,MinD,32,30,6.6667
C3P1,data/c,28,width,tre,MaxD,32,30,6.6667
C3P1,data/c,28,width,nre,LM,34,30,13.3333
C3P1,data/c,28,width,nre,RM,31,30,3.3333
C3P1,data/c,28,width,nre,TN,36,30,20.0000
C3P1,data/c,28,width,nre,SN,34,30,13.3333
C3P1,data/c,28,width,nre,MinD,36,30,20.0000
C3P1,data/c,28,width,nre,MaxD,32,30,6.6667
C3P1,data/c,28,width,fitness-number,LM,35,30,16.6667
C3P1,data/c,28,width,fitness-number,RM,35,30,16.6667
C3P1,data/c,28,width,fitness-number,TN,35,30,16.6667
C3P1,data/c,28,width,fitness-number,SN,35,30,16.6667
C3P1,data/c,28,width,fitness-number,MinD,35,30,16.6667
C3P1,data/c,28,width,fitness-number,MaxD,35,30,16.6667
C3P1,data/c,28,width,max-area,LM,38,30,26.6667
C3P1,data/c,28,width,max-area,RM,38,30,26.6667
C3P1,data/c,28,width,max-area,TN,38,30,26.6667
C3P1,data/c,28,width,max-area,SN,38,30,26.6667
C3P1,data/c,28,width,max-area,MinD,35,30,16.6667
C3P1,data/c,28,width,max-area,MaxD,43,30,43.3333
C3P1,data/c,28,height,widest-fit,LM,32,30,6.6667
C3P1,data/c,28,height,widest-fit,RM,32,30,6.6667
C3P1,data/c,28,height,widest-fit,TN,32,30,6.6667
C3P1,data/c,28,height,widest-fit,SN,33,30,10.0000
C3P1,data/c,28,height,widest-fit,MinD,33,30,10.0000
C3P1,data/c,28,height,widest-fit,MaxD,32,30,6.6667
C3P1,data/c,28,height,first-fit,LM,36,30,20.0000
C3P1,data/c,28,height,first-fit,RM,36,30,20.0000
C3P1,data/c,28,height,first-fit,TN,36,30,20.0000
C3P1,data/c,28,height,first-fit,SN,32,30,6.6667
C3P1,data/c,28,height,first-fit,MinD,36,30,20.0000
C3P1,data/c,28,height,first-fit,MaxD,36,30,20.0000
C3P1,data/c,28,height,tre,LM,41,30,36.6667
C3P1,data/c,28,height,tre,RM,39,30,30.0000
C3P1,data/c,28,height,tre,TN,43,30,43.3333
C3P1,data/c,28,height,tre,SN,39,30,30.0000
C3P1,data/c,28,height,tre,MinD,36,30,20.0000
C3P1,data/c,28,height,tre,MaxD,43,30,43.3333
C3P1,data/c,28,height,nre,LM,42,30,40.0000
C3P1,data/c,28,height,nre,RM,43,30,43.3333
C3P1,data/c,28,height,nre,TN,38,30,26.6667
C3P1,data/c,28,height,nre,SN,43,30,43.3333
C3P1,data/c,28,height,nre,MinD,43,30,43.3333
C3P1,data/c,28,height,nre,MaxD,35,30,16.6667
C3P1,data/c,28,height,fitness-number,LM,36,30,20.0000
C3P1,data/c,28,height,fitness-number,RM,36,30,20.0000
C3P1,data/c,28,height,fitness-number,TN,36,30,20.0000
C3P1,data/c,28,height,fitness-number,SN,36,30,20.0000
C3P1,data/c,28,height,fitness-number,MinD,36,30,20.0000
C3P1,data/c,28,height,fitness-number,MaxD,36,30,20.0000
C3P1,data/c,28,height,max-area,LM,36,30,20.0000
C3P1,data/c,28,height,max-area,RM,36,30,20.0000
C3P1,data/c,28,height,max-area,TN,36,30,20.0000
C3P1,data/c,28,height,max-area,SN,32,30,6.6667
C3P1,data/c,28,height,max-area,MinD,36,30,20.0000
C3P1,data/c,28,height,max-area,MaxD,36,30,20.0000
C3P1,data/c,28,area,widest-fit,LM,32,30,6.6667
C3P1,data/c,28,area,widest-fit,RM,32,30,6.6667
C3P1,data/c,28,area,widest-fit,TN,32,30,6.6667
C3P1,data/c,28,area,widest-fit,SN,33,30,10.0000
C3P1,data/c,28,area,widest-fit,MinD,33,30,10.0000
C3P1,data/c,28,area,widest-fit,MaxD,32,30,6.6667
C3P1,data/c,28,area,first-fit,LM,35,30,16.6667
C3P1,data/c,28,area,first-fit,RM,35,30,16.6667
C3P1,data/c,28,area,first-fit,TN,35,30,16.6667
C3P1,data/c,28,area,first-fit,SN,35,30,16.6667
C3P1,data/c,28,area,first-fit,MinD,35,30,16.6667
C3P1,data/c,28,area,first-fit,MaxD,35,30,16.6667
C3P1,data/c,28,area,tre,LM,37,30,23.3333
C3P1,data/c,28,area,tre,RM,34,30,13.3333
C3P1,data/c,28,area,tre,TN,35,30,16.6667
C3P1,data/c,28,area,tre,SN,34,30,13.3333
C3P1,data/c,28,area,tre,MinD,38,30,26.6667
C3P1,data/c,28,area,tre,MaxD,35,30,16.6667
C3P1,data/c,28,area,nre,LM,37,30,23.3333
C3P1,data/c,28,area,nre,RM,34,30,13.3333
C3P1,data/c,28,area,nre,TN,37,30,23.3333
C3P1,data/c,28,area,nre,SN,32,30,6.6667
C3P1,data/c,28,area,nre,MinD,32,30,6.6667
C3P1,data/c,28,area,nre,MaxD,37,30,23.3333
C3P1,data/c,28,area,fitness-number,LM,31,30,3.3333
C3P1,data/c,28,area,fitness-number,RM,31,30,3.3333
C3P1,data/c,28,area,fitness-number,TN,31,30,3.3333
C3P1,data/c,28,area,fitness-number,SN,31,30,3.3333
C3P1,data/c,28,area,fitness-number,MinD,31,30,3.3333
C3P1,data/c,28,area,fitness-number,MaxD,31,30,3.3333
C3P1,data/c,28,area,max-area,LM,35,30,16.6667
C3P1,data/c,28,area,max-area,RM,34,30,13.3333
C3P1,data/c,28,area,max-area,TN,35,30,16.6667
C3P1,data/c,28,area,max-area,SN,34,30,13.3333
C3P1,data/c,28,area,max-area,MinD,34,30,13.3333
C3P1,data/c,28,area,max-area,MaxD,35,30,16.6667
C3P1,data/c,28,perimeter,widest-fit,LM,32,30,6.6667
C3P1,data/c,28,perimeter,widest-fit,RM,32,30,6.6667
C3P1,data/c,28,perimeter,widest-fit,TN,32,30,6.6667
C3P1,data/c,28,perimeter,widest-fit,SN,33,30,10.0000
C3P1,data/c,28,perimeter,widest-fit,MinD,33,30,10.0000
C3P1,data/c,28,perimeter,widest-fit,MaxD,32,30,6.6667
C3P1,data/c,28,perimeter,first-fit,LM,32,30,6.6667
C3P1,data/c,28,perimeter,first-fit,RM,33,30,10.0000
C3P1,data/c,28,perimeter,first-fit,TN,33,30,10.0000
C3P1,data/c,28,perimeter,first-fit,SN,33,30,10.0000
C3P1,data/c,28,perimeter,first-fit,MinD,33,30,10.0000
C3P1,data/c,28,perimeter,first-fit,MaxD,32,30,6.6667
C3P1,data/c,28,perimeter,tre,LM,32,30,6.6667
C3P1,data/c,28,perimeter,tre,RM,34,30,13.3333
C3P1,data/c,28,perimeter,tre,TN,32,30,6.6667
C3P1,data/c,28,perimeter,tre,SN,38,30,26.6667
C3P1,data/c,28,perimeter,tre,MinD,38,30,26.6667
C3P1,data/c,28,perimeter,tre,MaxD,32,30,6.6667
C3P1,data/c,28,perimeter,nre,LM,36,30,20.0000
C3P1,data/c,28,perimeter,nre,RM,34,30,13.3333
C3P1,data/c,28,perimeter,nre,TN,36,30,20.0000
C3P1,data/c,28,perimeter,nre,SN,32,30,6.6667
C3P1,data/c,28,perimeter,nre,MinD,32,30,6.6667
C3P1,data/c,28,perimeter,nre,MaxD,36,30,20.0000
C3P1,data/c,28,perimeter,fitness-number,LM,37,30,23.3333
C3P1,data/c,28,perimeter,fitness-number,RM,37,30,23.3333
C3P1,data/c,28,perimeter,fitness-number,TN,37,30,23.3333
C3P1,data/c,28,perimeter,fitness-number,SN,37,30,23.3333
C3P1,data/c,28,perimeter,fitness-number,MinD,37,30,23.3333
C3P1,data/c,28,perimeter,fitness-number,MaxD,37,30,23.3333
C3P1,data/c,28,perimeter,max-area,LM,35,30,16.6667
C3P1,data/c,28,perimeter,max-area,RM,35,30,16.6667
C3P1,data/c,28,perimeter,max-area,TN,36,30,20.0000
C3P1,data/c,28,perimeter,max-area,SN,35,30,16.6667
C3P1,data/c,28,perimeter,max-area,MinD,35,30,16.6667
C3P1,data/c,28,perimeter,max-area,MaxD,36,30,20.0000
C3P1,data/c,28,maxside,widest-fit,LM,31,30,3.3333
C3P1,data/c,28,maxside,widest-fit,RM,32,30,6.6667
C3P1,data/c,28,maxside,widest-fit,TN,33,30,10.0000
C3P1,data/c,28,maxside,widest-fit,SN,32,30,6.6667
C3P1,data/c,28,maxside,widest-fit,MinD,32,30,6.6667
C3P1,data/c,28,maxside,widest-fit,MaxD,31,30,3.3333
C3P1,data/c,28,maxside,first-fit,LM,33,30,10.0000
C3P1,data/c,28,maxside,first-fit,RM,33,30,10.0000
C3P1,data/c,28,maxside,first-fit,TN,32,30,6.6667
C3P1,data/c,28,maxside,first-fit,SN,32,30,6.6667
C3P1,data/c,28,maxside,first-fit,MinD,33,30,10.0000
C3P1,data/c,28,maxside,first-fit,MaxD,33,30,10.0000
C3P1,data/c,28,maxside,tre,LM,31,30,3.3333
C3P1,data/c,28,maxside,tre,RM,32,30,6.6667
C3P1,data/c,28,maxside,tre,TN,32,30,6.6667
C3P1,data/c,28,maxside,tre,SN,32,30,6.6667
C3P1,data/c,28,maxside,tre,MinD,32,30,6.6667
C3P1,data/c,28,maxside,tre,MaxD,32,30,6.6667
C3P1,data/c,28,maxside,nre,LM,34,30,13.3333
C3P1,data/c,28,maxside,nre,RM,31,30,3.3333
C3P1,data/c,28,maxside,nre,TN,36,30,20.0000
C3P1,data/c,28,maxside,nre,SN,34,30,13.3333
C3P1,data/c,28,maxside,nre,MinD,36,30,20.0000
C3P1,data/c,28,maxside,nre,MaxD,32,30,6.6667
C3P1,data/c,28,maxside,fitness-number,LM,35,30,16.6667
C3P1,data/c,28,maxside,fitness-number,RM,35,30,16.6667
C3P1,data/c,28,maxside,fitness-number,TN,35,30,16.6667
C3P1,data/c,28,maxside,fitness-number,SN,35,30,16.6667
C3P1,data/c,28,maxside,fitness-number,MinD,35,30,16.6667
C3P1,data/c,28,maxside,fitness-number,MaxD,35,30,16.6667
C3P1,data/c,28,maxside,max-area,LM,38,30,26.6667
C3P1,data/c,28,maxside,max-area,RM,38,30,26.6667
C3P1,data/c,28,maxside,max-area,TN,38,30,26.6667
C3P1,data/c,28,maxside,max-area,SN,38,30,26.6667
C3P1,data/c,28,maxside,max-area,MinD,35,30,16.6667
C3P1,data/c,28,maxside,max-area,MaxD,43,30,43.3333
C3P1,data/c,28,diagonal,widest-fit,LM,32,30,6.6667
C3P1,data/c,28,diagonal,widest-fit,RM,32,30,6.6667
C3P1,data/c,28,diagonal,widest-fit,TN,32,30,6.6667
C3P1,data/c,28,diagonal,widest-fit,SN,33,30,10.0000
C3P1,data/c,28,diagonal,widest-fit,MinD,33,30,10.0000
C3P1,data/c,28,diagonal,widest-fit,MaxD,32,30,6.6667
C3P1,data/c,28,diagonal,first-fit,LM,32,30,6.6667
C3P1,data/c,28,diagonal,first-fit,RM,32,30,6.6667
C3P1,data/c,28,diagonal,first-fit,TN,33,30,10.0000
C3P1,data/c,28,diagonal,first-fit,SN,34,30,13.3333
C3P1,data/c,28,diagonal,first-fit,MinD,32,30,6.6667
C3P1,data/c,28,diagonal,first-fit,MaxD,32,30,6.6667
C3P1,data/c,28,diagonal,tre,LM,33,30,10.0000
C3P1,data/c,28,diagonal,tre,RM,34,30,13.3333
C3P1,data/c,28,diagonal,tre,TN,40,30,33.3333
C3P1,data/c,28,diagonal,tre,SN,34,30,13.3333
C3P1,data/c,28,diagonal,tre,MinD,34,30,13.3333
C3P1,data/c,28,diagonal,tre,MaxD,40,30,33.3333
C3P1,data/c,28,diagonal,nre,LM,36,30,20.0000
C3P1,data/c,28,diagonal,nre,RM,34,30,13.3333
C3P1,data/c,28,diagonal,nre,TN,36,30,20.0000
C3P1,data/c,28,diagonal,nre,SN,32,30,6.6667
C3P1,data/c,28,diagonal,nre,MinD,32,30,6.6667
C3P1,data/c,28,diagonal,nre,MaxD,36,30,20.0000
C3P1,data/c,28,diagonal,fitness-number,LM,37,30,23.3333
C3P1,data/c,28,diagonal,fitness-number,RM,37,30,23.3333
C3P1,data/c,28,diagonal,fitness-number,TN,37,30,23.3333
C3P1,data/c,28,diagonal,fitness-number,SN,37,30,23.3333
C3P1,data/c,28,diagonal,fitness-number,MinD,37,30,23.3333
C3P1,data/c,28,diagonal,fitness-number,MaxD,37,30,23.3333
C3P1,data/c,28,diagonal,max-area,LM,35,30,16.6667
C3P1,data/c,28,diagonal,max-area,RM,35,30,16.6667
C3P1,data/c,28,diagonal,max-area,TN,36,30,20.0000
C3P1,data/c,28,diagonal,max-area,SN,35,30,16.6667
C3P1,data/c,28,diagonal,max-area,MinD,35,30,16.6667
C3P1,data/c,28,diagonal,max-area,MaxD,36,30,20.0000
C3P2,data/c,29,width,widest-fit,LM,34,30,13.3333
C3P2,data/c,29,width,widest-fit,RM,34,30,13.3333
C3P2,data/c,29,width,widest-fit,TN,34,30,13.3333
C3P2,data/c,29,width,widest-fit,SN,34,30,13.3333
C3P2,data/c,29,width,widest-fit,MinD,34,30,13.3333
C3P2,data/c,29,width,widest-fit,MaxD,34,30,13.3333
C3P2,data/c,29,width,first-fit,LM,32,30,6.6667
C3P2,data/c,29,width,first-fit,RM,33,30,10.0000
C3P2,data/c,29,width,first-fit,TN,32,30,6.6667
C3P2,data/c,29,width,first-fit,SN,35,30,16.6667
C3P2,data/c,29,width,first-fit,MinD,33,30,10.0000
C3P2,data/c,29,width,first-fit,MaxD,34,30,13.3333
C3P2,data/c,29,width,tre,LM,34,30,13.3333
C3P2,data/c,29,width,tre,RM,33,30,10.0000
C3P2,data/c,29,width,tre,TN,32,30,6.6667
C3P2,data/c,29,width,tre,SN,33,30,10.0000
C3P2,data/c,29,width,tre,MinD,33,30,10.0000
C3P2,data/c,29,width,tre,MaxD,32,30,6.6667
C3P2,data/c,29,width,nre,LM,35,30,16.6667
C3P2,data/c,29,width,nre,RM,35,30,16.6667
C3P2,data/c,29,width,nre,TN,35,30,16.6667
C3P2,data/c,29,width,nre,SN,35,30,16.6667
C3P2,data/c,29,width,nre,MinD,35,30,16.6667
C3P2,data/c,29,width,nre,MaxD,35,30,16.6667
C3P2,data/c,29,width,fitness-number,LM,35,30,16.6667
C3P2,data/c,29,width,fitness-number,RM,35,30,16.6667
C3P2,data/c,29,width,fitness-number,TN,35,30,16.6667
C3P2,data/c,29,width,fitness-number,SN,35,30,16.6667
C3P2,data/c,29,width,fitness-number,MinD,35,30,16.6667
C3P2,data/c,29,width,fitness-number,MaxD,35,30,16.6667
C3P2,data/c,29,width,max-area,LM,33,30,10.0000
C3P2,data/c,29,width,max-area,RM,33,30,10.0000
C3P2,data/c,29,width,max-area,TN,33,30,10.0000
C3P2,data/c,29,width,max-area,SN,34,30,13.3333
C3P2,data/c,29,width,max-area,MinD,33,30,10.0000
C3P2,data/c,29,width,max-area,MaxD,33,30,10.0000
C3P2,data/c,29,height,widest-fit,LM,34,30,13.3333
C3P2,data/c,29,height,widest-fit,RM,34,30,13.3333
C3P2,data/c,29,height,widest-fit,TN,34,30,13.3333
C3P2,data/c,29,height,widest-fit,SN,34,30,13.3333
C3P2,data/c,29,height,widest-fit,MinD,34,30,13.3333
C3P2,data/c,29,height,widest-fit,MaxD,34,30,13.3333
C3P2,data/c,29,height,first-fit,LM,45,30,50.0000
C3P2,data/c,29,height,first-fit,RM,45,30,50.0000
C3P2,data/c,29,height,first-fit,TN,46,30,53.3333
C3P2,data/c,29,height,first-fit,SN,47,30,56.6667
C3P2,data/c,29,height,first-fit,MinD,45,30,50.0000
C3P2,data/c,29,height,first-fit,MaxD,46,30,53.3333
C3P2,data/c,29,height,tre,LM,38,30,26.6667
C3P2,data/c,29,height,tre,RM,41,30,36.6667
C3P2,data/c,29,height,tre,TN,38,30,26.6667
C3P2,data/c,29,height,tre,SN,41,30,36.6667
C3P2,data/c,29,height,tre,MinD,41,30,36.6667
C3P2,data/c,29,height,tre,MaxD,38,30,26.6667
C3P2,data/c,29,height,nre,LM,42,30,40.0000
C3P2,data/c,29,height,nre,RM,43,30,43.3333
C3P2,data/c,29,height,nre,TN,45,30,50.0000
C3P2,data/c,29,height,nre,SN,43,30,43.3333
C3P2,data/c,29,height,nre,MinD,43,30,43.3333
C3P2,data/c,29,height,nre,MaxD,45,30,50.0000
C3P2,data/c,29,height,fitness-number,LM,32,30,6.6667
C3P2,data/c,29,height,fitness-number,RM,32,30,6.6667
C3P2,data/c,29,height,fitness-number,TN,32,30,6.6667
C3P2,data/c,29,height,fitness-number,SN,32,30,6.6667
C3P2,data/c,29,height,fitness-number,MinD,32,30,6.6667
C3P2,data/c,29,height,fitness-number,MaxD,32,30,6.6667
C3P2,data/c,29,height,max-area,LM,45,30,50.0000
C3P2,data/c,29,height,max-area,RM,45,30,50.0000
C3P2,data/c,29,height,max-area,TN,46,30,53.3333
C3P2,data/c,29,height,max-area,SN,47,30,56.6667
C3P2,data/c,29,height,max-area,MinD,45,30,50.0000
C3P2,data/c,29,height,max-area,MaxD,46,30,53.3333
C3P2,data/c,29,area,widest-fit,LM,34,30,13.3333
C3P2,data/c,29,area,widest-fit,RM,34,30,13.3333
C3P2,data/c,29,area,widest-fit,TN,34,30,13.3333
C3P2,data/c,29,area,widest-fit,SN,34,30,13.3333
C3P2,data/c,29,area,widest-fit,MinD,34,30,13.3333
C3P2,data/c,29,area,widest-fit,MaxD,34,30,13.3333
C3P2,data/c,29,area,first-fit,LM,34,30,13.3333
C3P2,data/c,29,area,first-fit,RM,35,30,16.6667
C3P2,data/c,29,area,first-fit,TN,35,30,16.6667
C3P2,data/c,29,area,first-fit,SN,35,30,16.6667
C3P2,data/c,29,area,first-fit,MinD,35,30,16.6667
C3P2,data/c,29,area,first-fit,MaxD,35,30,16.6667
C3P2,data/c,29,area,tre,LM,33,30,10.0000
C3P2,data/c,29,area,tre,RM,34,30,13.3333
C3P2,data/c,29,area,tre,TN,33,30,10.0000
C3P2,data/c,29,area,tre,SN,34,30,13.3333
C3P2,data/c,29,area,tre,MinD,33,30,10.0000
C3P2,data/c,29,area,tre,MaxD,33,30,10.0000
C3P2,data/c,29,area,nre,LM,35,30,16.6667
C3P2,data/c,29,area,nre,RM,44,30,46.6667
C3P2,data/c,29,area,nre,TN,37,30,23.3333
C3P2,data/c,29,area,nre,SN,44,30,46.6667
C3P2,data/c,29,area,nre,MinD,44,30,46.6667
C3P2,data/c,29,area,nre,MaxD,37,30,23.3333
C3P2,data/c,29,area,fitness-number,LM,38,30,26.6667
C3P2,data/c,29,area,fitness-number,RM,38,30,26.6667
C3P2,data/c,29,area,fitness-number,TN,38,30,26.6667
C3P2,data/c,29,area,fitness-number,SN,38,30,26.6667
C3P2,data/c,29,area,fitness-number,MinD,38,30,26.6667
C3P2,data/c,29,area,fitness-number,MaxD,38,30,26.6667
C3P2,data/c,29,area,max-area,LM,36,30,20.0000
C3P2,data/c,29,area,max-area,RM,36,30,20.0000
C3P2,data/c,29,area,max-area,TN,36,30,20.0000
C3P2,data/c,29,area,max-area,SN,36,30,20.0000
C3P2,data/c,29,area,max-area,MinD,36,30,20.0000
C3P2,data/c,29,area,max-area,MaxD,36,30,20.0000
C3P2,data/c,29,perimeter,widest-fit,LM,34,30,13.3333
C3P2,data/c,29,perimeter,widest-fit,RM,34,30,13.3333
C3P2,data/c,29,perimeter,widest-fit,TN,34,30,13.3333
C3P2,data/c,29,perimeter,widest-fit,SN,34,30,13.3333
C3P2,data/c,29,perimeter,widest-fit,MinD,34,30,13.3333
C3P2,data/c,29,perimeter,widest-fit,MaxD,34,30,13.3333
C3P2,data/c,29,perimeter,first-fit,LM,34,30,13.3333
C3P2,data/c,29,perimeter,first-fit,RM,34,30,13.3333
C3P2,data/c,29,perimeter,first-fit,TN,33,30,10.0000
C3P2,data/c,29,perimeter,first-fit,SN,34,30,13.3333
C3P2,data/c,29,perimeter,first-fit,MinD,33,30,10.0000
C3P2,data/c,29,perimeter,first-fit,MaxD,33,30,10.0000
C3P2,data/c,29,perimeter,tre,LM,33,30,10.0000
C3P2,data/c,29,perimeter,tre,RM,33,30,10.0000
C3P2,data/c,29,perimeter,tre,TN,33,30,10.0000
C3P2,data/c,29,perimeter,tre,SN,33,30,10.0000
C3P2,data/c,29,perimeter,tre,MinD,33,30,10.0000
C3P2,data/c,29,perimeter,tre,MaxD,33,30,10.0000
C3P2,data/c,29,perimeter,nre,LM,32,30,6.6667
C3P2,data/c,29,perimeter,nre,RM,32,30,6.6667
C3P2,data/c,29,perimeter,nre,TN,35,30,16.6667
C3P2,data/c,29,perimeter,nre,SN,32,30,6.6667
C3P2,data/c,29,perimeter,nre,MinD,32,30,6.6667
C3P2,data/c,29,perimeter,nre,MaxD,35,30,16.6667
C3P2,data/c,29,perimeter,fitness-number,LM,37,30,23.3333
C3P2,data/c,29,perimeter,fitness-number,RM,37,30,23.3333
C3P2,data/c,29,perimeter,fitness-number,TN,37,30,23.3333
C3P2,data/c,29,perimeter,fitness-number,SN,37,30,23.3333
C3P2,data/c,29,perimeter,fitness-number,MinD,37,30,23.3333
C3P2,data/c,29,perimeter,fitness-number,MaxD,37,30,23.3333
C3P2,data/c,29,perimeter,max-area,LM,34,30,13.3333
C3P2,data/c,29,perimeter,max-area,RM,35,30,16.6667
C3P2,data/c,29,perimeter,max-area,TN,33,30,10.0000
C3P2,data/c,29,perimeter,max-area,SN,33,30,10.0000
C3P2,data/c,29,perimeter,max-area,MinD,33,30,10.0000
C3P2,data/c,29,perimeter,max-area,MaxD,33,30,10.0000
C3P2,data/c,29,maxside,widest-fit,LM,34,30,13.3333
C3P2,data/c,29,maxside,widest-fit,RM,34,30,13.3333
C3P2,data/c,29,maxside,widest-fit,TN,34,30,13.3333
C3P2,data/c,29,maxside,widest-fit,SN,34,30,13.3333
C3P2,data/c,29,maxside,widest-fit,MinD,34,30,13.3333
C3P2,data/c,29,maxside,widest-fit,MaxD,34,30,13.3333
C3P2,data/c,29,maxside,first-fit,LM,32,30,6.6667
C3P2,data/c,29,maxside,first-fit,RM,33,30,10.0000
C3P2,data/c,29,maxside,first-fit,TN,32,30,6.6667
C3P2,data/c,29,maxside,first-fit,SN,35,30,16.6667
C3P2,data/c,29,maxside,first-fit,MinD,33,30,10.0000
C3P2,data/c,29,maxside,first-fit,MaxD,34,30,13.3333
C3P2,data/c,29,maxside,tre,LM,34,30,13.3333
C3P2,data/c,29,maxside,tre,RM,33,30,10.0000
C3P2,data/c,29,maxside,tre,TN,32,30,6.6667
C3P2,data/c,29,maxside,tre,SN,33,30,10.0000
C3P2,data/c,29,maxside,tre,MinD,33,30,10.0000
C3P2,data/c,29,maxside,tre,MaxD,32,30,6.6667
C3P2,data/c,29,maxside,nre,LM,35,30,16.6667
C3P2,data/c,29,maxside,nre,RM,35,30,16.6667
C3P2,data/c,29,maxside,nre,TN,35,30,16.6667
C3P2,data/c,29,maxside,nre,SN,35,30,16.6667
C3P2,data/c,29,maxside,nre,MinD,35,30,16.6667
C3P2,data/c,29,maxside,nre,MaxD,35,30,16.6667
C3P2,data/c,29,maxside,fitness-number,LM,35,30,16.6667
C3P2,data/c,29,maxside,fitness-number,RM,35,30,16.6667
C3P2,data/c,29,maxside,fitness-number,TN,35,30,16.6667
C3P2,data/c,29,maxside,fitness-number,SN,35,30,16.6667
